,track_id,artist,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2204,2FgVVn5jX8lE7nSLnYKLhE,Modest Mouse,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']",0.461,0.675,7.0,-6.098,1.0,0.0659,0.304,0.00711,0.132,0.423,186.183
2205,0WkhmPY4bLSi1Lvtw72jiO,Modest Mouse,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']",0.491,0.628,7.0,-4.579,1.0,0.0347,0.0764,0.00522,0.0618,0.714,163.619
2206,0Cxg39M3SbTeHKtCTWCMTg,Modest Mouse,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']",0.557,0.505,4.0,-6.805,0.0,0.0273,0.0769,0.0243,0.0909,0.463,108.166
2207,7KwNvJeLjjfcrggFDqnb2m,Modest Mouse,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']",0.495,0.296,7.0,-10.953,1.0,0.0328,0.669,5.03e-05,0.102,0.507,154.098
2208,6dHqtNpPSQajmh85IKItB9,Modest Mouse,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']",0.727,0.76,8.0,-6.695,1.0,0.0363,0.0129,0.0443,0.104,0.727,122.611
2209,6Tg01shiUHr2dAqBpX2fs0,Modest Mouse,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']",0.619,0.638,7.0,-7.145,0.0,0.0286,0.00757,1.62e-05,0.104,0.585,75.224
2210,6EioHKpU83pVCwbeqrA0oE,Modest Mouse,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']",0.251,0.813,9.0,-3.473,1.0,0.0526,0.0052,2.54e-05,0.0705,0.23,192.887
2211,1ycH1N0MEPNi35KERLj92k,Modest Mouse,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']",0.806,0.616,0.0,-6.214,1.0,0.0378,0.35,0.0279,0.145,0.52,81.005
2212,5qUxsld5bdqut4zm5dGuGI,Modest Mouse,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']",0.395,0.34,0.0,-6.66,1.0,0.0309,0.833,4.37e-05,0.159,0.0749,153.644
2213,5pCohGVPgEl4VmQxkOkQ8V,Modest Mouse,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']",0.33,0.341,0.0,-9.331,1.0,0.064,0.674,1.13e-05,0.131,0.56,174.02
2214,0ZW2Ajp6Aoc4wrQBzYjF6N,Modest Mouse,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']",0.475,0.8,11.0,-5.746,1.0,0.0418,0.816,0.517,0.327,0.355,115.426
2215,3V5tB7nNQOxaCpI3jeMDXR,Play-N-Skillz,"['chicano rap', 'pop rap']",0.516,0.732,5.0,-3.512,1.0,0.0955,0.129,0.0,0.108,0.484,88.043
2216,3AA8xNhDC0MpqwkGX3EP5V,Phoenix,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock independant francais']",0.755,0.553,6.0,-9.449,0.0,0.107,0.0492,0.00607,0.0646,0.836,119.7
2217,07Ugv4TA7PvQfoqetnmLrS,Arcade Fire,"['baroque pop', 'canadian indie', 'indie rock', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock']",0.548,0.865,0.0,-5.325,1.0,0.0302,0.00171,0.000449,0.457,0.61,116.046
2218,5I6y1KWmUoV5YCaIEcs1qs,Sufjan Stevens,"['baroque pop', 'chamber pop', 'singer-songwriter']",0.571,0.172,7.0,-20.7,1.0,0.0318,0.979,0.275,0.124,0.297,90.972
2219,0LDXY4v8jSDh38zKREL7Lg,Portugal. The Man,"['indie rock', 'modern alternative rock', 'modern rock', 'rock']",0.671,0.445,4.0,-7.842,0.0,0.0291,0.348,5.93e-05,0.155,0.811,75.996
2220,2rmq49FcJ4U3wh1Z7C9UxE,Childish Gambino,"['atl hip hop', 'hip hop', 'pop', 'rap']",0.644,0.479,4.0,-8.352,1.0,0.177,0.169,0.0,0.639,0.612,79.929
2221,6HZILIRieu8S0iqY8kIKhj,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.638,0.523,1.0,-6.664,1.0,0.357,0.00454,0.0,0.0842,0.422,139.913
2222,77EO1r2zdt5av4300tjCOQ,The Lonely Island,"['comedy rap', 'comic', 'pop rap']",0.839,0.967,11.0,-1.524,0.0,0.405,0.327,0.0,0.13,0.436,102.093
2223,09t1lDivsjZffcTC7rNa2m,The Rolling Stones,"['british invasion', 'classic rock', 'rock']",0.57,0.754,0.0,-9.948,1.0,0.031,0.0154,0.0133,0.184,0.708,127.957
2224,5kyNWfQebrqMlkhrAMAiYC,Phoenix,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock independant francais']",0.633,0.717,4.0,-6.815,0.0,0.0409,0.0039,0.0989,0.072,0.86,121.069
2225,0uzKfuty82lTHvfGaOLCdV,Phoenix,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock independant francais']",0.526,0.918,0.0,-6.692,1.0,0.0465,0.0312,0.00887,0.137,0.634,98.004
2226,5JtPGzRgrWxkXX9LoROq3d,Phoenix,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock independant francais']",0.604,0.825,0.0,-5.373,1.0,0.0429,0.0564,5.8e-05,0.192,0.707,144.085
2227,6ZrlXT6mUMEgomN128iekU,Phoenix,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock independant francais']",0.642,0.808,0.0,-6.406,1.0,0.0463,0.0383,0.00829,0.547,0.273,97.565
2228,6Nhw01s7PmqAqCl0ca8Fwg,Phoenix,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock independant francais']",0.369,0.721,11.0,-5.695,1.0,0.0538,0.00839,0.236,0.0792,0.467,147.786
2229,0H9P0dEUCtzAfdW1FUUvvU,Franz Ferdinand,"['alternative rock', 'dance rock', 'indie rock', 'modern rock', 'rock', 'scottish rock']",0.543,0.874,7.0,-9.46,1.0,0.0529,0.00255,0.0,0.164,0.673,138.086
2230,3DamFFqW32WihKkTVlwTYQ,Owl City,"['indietronica', 'pop', 'pop rock']",0.512,0.662,3.0,-6.797,1.0,0.0439,0.0275,0.0,0.118,0.472,180.114
2231,5k9mHU5sfkjeodb1beXjmP,Misun,[],0.531,0.859,10.0,-4.939,0.0,0.485,0.303,1.42e-06,0.728,0.832,185.567
2232,5n7KWx7UkcKJUB8GvJCYqj,Shreya Ghoshal,"['desi pop', 'filmi', 'modern bollywood']",0.556,0.516,0.0,-10.913,1.0,0.0694,0.552,0.0,0.407,0.337,138.698
2233,5FNFKKnPDs06L9dTwPLQad,James Supercave,['la indie'],0.888,0.65,10.0,-1.196,0.0,0.0513,0.00808,0.028,0.0613,0.928,129.026
2234,5PpA85yDvr0j3EBY6sCwNS,Phoenix,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock independant francais']",0.627,0.741,9.0,-6.961,0.0,0.0317,0.000507,0.0092,0.332,0.766,116.0
2235,4wnqFGTV4268VQgCG1jn7J,Portugal. The Man,"['indie rock', 'modern alternative rock', 'modern rock', 'rock']",0.667,0.681,0.0,-7.24,1.0,0.0333,0.251,0.0462,0.0608,0.783,139.993
2236,2YSgnpegXNXgk8UxgG8znT,Portugal. The Man,"['indie rock', 'modern alternative rock', 'modern rock', 'rock']",0.486,0.504,8.0,-7.591,1.0,0.0283,0.0453,0.00135,0.695,0.34,89.523
2237,137luWZJ3YPlv5zVKkR68C,Kavita Krishnamurthy,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",0.652,0.502,6.0,-9.076,0.0,0.0675,0.509,5.29e-05,0.0583,0.745,150.088
2238,3MGkU9iwnb6ziAcPul5dSv,Plums,['indie garage rock'],0.487,0.763,1.0,-5.331,0.0,0.03,0.0203,0.37,0.343,0.716,155.667
2239,5jbIjF2Vgn3iGIfC5BYOJv,Karen O And The Kids,[],0.253,0.22,6.0,-15.686,1.0,0.0396,0.738,0.379,0.0934,0.0394,82.105
2240,5E3mzo9W71meykh2N7ibyA,Phoenix,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock independant francais']",0.651,0.499,8.0,-10.081,1.0,0.0329,0.149,0.00328,0.0816,0.479,121.068
2241,5Z45PjqMeicBBefN0SScQh,FIDLAR,"['australian garage punk', 'indie garage rock', 'noise pop']",0.22,0.946,2.0,-3.666,1.0,0.0493,3.76e-06,0.711,0.304,0.0414,100.828
2242,5QW1qQX3eTp2ipy98hf5ob,FIDLAR,"['australian garage punk', 'indie garage rock', 'noise pop']",0.24,0.868,2.0,-3.312,1.0,0.0616,0.000241,0.692,0.0199,0.375,176.776
2243,6uC2CbXcLwhiVwO5A342kD,FIDLAR,"['australian garage punk', 'indie garage rock', 'noise pop']",0.514,0.872,9.0,-5.03,1.0,0.0532,0.000568,0.00229,0.259,0.681,122.938
2244,6StTY4G6le4w7jQsXmyY2Z,The Avalanches,"['alternative dance', 'australian alternative rock', 'australian dance', 'collage pop', 'electronica', 'indie rock', 'new rave', 'psychedelic hip hop']",0.656,0.804,0.0,-5.932,0.0,0.125,0.184,3.8e-06,0.797,0.468,102.096
2245,5v1YfIEGXWfNPTGhCCW80h,The Avalanches,"['alternative dance', 'australian alternative rock', 'australian dance', 'collage pop', 'electronica', 'indie rock', 'new rave', 'psychedelic hip hop']",0.502,0.76,0.0,-7.707,1.0,0.0407,0.269,0.159,0.729,0.42,96.493
2246,6YLitml3erCr0kpKiKjxJj,The Avalanches,"['alternative dance', 'australian alternative rock', 'australian dance', 'collage pop', 'electronica', 'indie rock', 'new rave', 'psychedelic hip hop']",0.214,0.359,5.0,-15.555,1.0,0.0367,0.759,0.000587,0.598,0.289,86.597
2247,4QNpBfC0zvjKqPJcyqBy9W,Pitbull,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",0.671,0.939,8.0,-3.206,1.0,0.161,0.191,0.0,0.298,0.53,129.024
2248,4163s5AIcfezLq6kpncyvB,U2,"['irish rock', 'permanent wave', 'rock']",0.568,0.539,11.0,-16.208,1.0,0.0421,0.699,0.847,0.0634,0.284,117.288
2249,4upw9RT8Cs96EQhCuoNryV,The Frights,"['indie garage rock', 'indie pop', 'indie surf', 'san diego indie', 'surf punk']",0.565,0.762,9.0,-7.713,1.0,0.0309,0.00546,0.169,0.623,0.63,99.932
2250,2uvl1554jRg1129E3QyMIb,STRFKR,"['chillwave', 'indie rock', 'indietronica', 'modern rock']",0.463,0.147,5.0,-23.026,1.0,0.0365,0.97,0.888,0.384,0.165,140.164
2251,0PEXp5yk0sx9dJ8JzwvjJb,Unknown Mortal Orchestra,"['chillwave', 'indie rock', 'kiwi rock', 'neo-psychedelic', 'portland hip hop', 'psychedelic pop']",0.784,0.506,3.0,-5.243,0.0,0.0403,0.571,0.0,0.139,0.545,120.141
2252,0EH6BeGSEWtbETiOAYr3sN,Spoon,"['alternative dance', 'alternative rock', 'austindie', 'indie rock', 'modern rock', 'pop rock', 'rock']",0.692,0.9,0.0,-4.273,1.0,0.0972,0.112,5.44e-05,0.173,0.931,79.038
2253,1MQCTOWVfy4PcuBXkBsHVB,Biz Markie,"['east coast hip hop', 'electro', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap']",0.862,0.663,0.0,-9.004,1.0,0.21,0.12,0.0,0.318,0.837,85.308
2254,5mCPDVBb16L4XQwDdbRUpz,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98
2255,4mJ2jiw5WZgT1PIAEc7P5P,Air,"['ambient pop', 'downtempo', 'electronica', 'trip hop']",0.353,0.422,7.0,-10.538,0.0,0.0277,0.249,0.852,0.301,0.135,142.912
2256,20gPDGp75RlBO8ojAytv5y,Spoon,"['alternative dance', 'alternative rock', 'austindie', 'indie rock', 'modern rock', 'pop rock', 'rock']",0.784,0.574,9.0,-8.105,1.0,0.0341,0.211,0.00015,0.101,0.558,123.026
2257,2iAPm2eByy8mDpiKHLfDFW,The Arcs,"['double drumming', 'garage rock', 'indie rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",0.56,0.758,0.0,-9.448,1.0,0.0499,0.0305,0.0043,0.283,0.68,89.273
2258,39e1gl7VaxuCev5ga7bvNq,The Black Keys,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']",0.641,0.687,2.0,-7.36,0.0,0.0335,0.162,0.168,0.065,0.416,98.014
2259,0QPo7oW4yxTzUjrXJmCZIy,The Killers,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",0.612,0.941,6.0,-2.589,0.0,0.11,0.0763,4.02e-06,0.0902,0.537,106.017
2260,3iiObSfkcBsETljmSB4Hcs,The Strokes,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",0.721,0.654,0.0,-8.107,1.0,0.0329,0.268,0.00392,0.15,0.903,131.963
2261,4WYwP4V2SGCUXJGEha0ODM,The Frights,"['indie garage rock', 'indie pop', 'indie surf', 'san diego indie', 'surf punk']",0.565,0.618,1.0,-11.316,0.0,0.104,0.0697,6.37e-05,0.509,0.5,106.337
2262,5doFmP50LrS5a04PPiWjKM,The Frights,"['indie garage rock', 'indie pop', 'indie surf', 'san diego indie', 'surf punk']",0.266,0.546,1.0,-9.357,0.0,0.0479,0.177,0.000385,0.487,0.322,177.903
2263,7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011
2264,7nxi8DUA9Iw6nnpGN3M9Zd,Mac DeMarco,"['edmonton indie', 'lo-fi indie']",0.785,0.285,4.0,-14.635,1.0,0.0312,0.782,0.548,0.0995,0.634,89.875
2265,2J4obtL5oOmstcOfq5UW3C,Mac DeMarco,"['edmonton indie', 'lo-fi indie']",0.417,0.73,5.0,-6.774,1.0,0.0363,0.000563,3.31e-06,0.0766,0.43,81.179
2266,3qcxmCQRw3OGNwB5vMcih5,SALES,['orlando indie'],0.746,0.538,5.0,-9.025,1.0,0.0282,0.665,0.222,0.11,0.37,114.997
2267,0So2sgVa8aJiARPl2P29u2,SALES,['orlando indie'],0.725,0.446,4.0,-8.958,0.0,0.0287,0.85,0.243,0.107,0.311,90.024
2268,6fSFhgtqew6C9QeXsKG7Vq,SALES,['orlando indie'],0.737,0.617,0.0,-9.629,1.0,0.0324,0.802,0.639,0.111,0.853,117.996
2269,7yZTPEXSUqWw7sEYKKDv2N,HOMESHAKE,"['indie garage rock', 'montreal indie', 'quebec indie']",0.816,0.255,6.0,-10.016,0.0,0.0416,0.774,0.00684,0.114,0.323,89.922
2270,781V2Y5LPtcpgONEOadadE,Death Grips,"['escape room', 'experimental hip hop', 'industrial hip hop']",0.57,0.993,7.0,-3.757,1.0,0.337,0.00628,0.00796,0.0876,0.405,87.0
2271,3IrcvqIf3ZiBhf3xdsctRX,Death Grips,"['escape room', 'experimental hip hop', 'industrial hip hop']",0.561,0.64,11.0,-5.042,0.0,0.287,0.0678,0.000387,0.148,0.196,78.464
2272,1jIvxe4pkZDvsyP9lfcwYX,Phoenix,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock independant francais']",0.651,0.676,2.0,-6.872,1.0,0.0328,0.353,0.0739,0.101,0.407,126.227
2273,5ic68M3jaJTEUcEIh5PcqX,Danny Brown,"['alternative hip hop', 'detroit hip hop', 'escape room', 'hip hop', 'rap', 'underground hip hop']",0.635,0.766,11.0,-6.449,1.0,0.26,0.132,0.0,0.122,0.686,93.603
2274,2q4rjDy9WhaN3o9MvDbO21,Soulja Boy,"['atl hip hop', 'chicago bop', 'dance pop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral rap']",0.758,0.712,7.0,-3.781,1.0,0.112,0.0185,0.0,0.0677,0.795,149.998
2275,6rPO02ozF3bM7NnOV4h6s2,Luis Fonsi,"['latin pop', 'puerto rican pop']",0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085
2276,2hQCzcb3qyZirWzOD5Yzoj,Justice,"['alternative dance', 'electro house', 'electronica', 'filter house', 'new rave']",0.594,0.961,6.0,-5.443,0.0,0.338,0.0463,0.0,0.853,0.531,113.126
2277,5pqbHlHaVbkHJQlsAxhcZM,Justice,"['alternative dance', 'electro house', 'electronica', 'filter house', 'new rave']",0.602,0.793,6.0,-5.198,0.0,0.0623,7.79e-05,0.139,0.0968,0.583,115.001
2278,2X1XxaSRBqdJBcfyothrjT,Justice,"['alternative dance', 'electro house', 'electronica', 'filter house', 'new rave']",0.584,0.66,7.0,-5.91,0.0,0.0278,0.000664,0.0,0.303,0.508,113.046
2279,3NA45jwwGH28LsHthauYK0,Eagles Of Death Metal,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'palm desert scene', 'punk blues', 'rock']",0.564,0.922,0.0,-5.647,1.0,0.0392,0.112,0.000437,0.0957,0.766,120.599
2280,68HGqHHc41qmJHUWlLUKCd,Eagles Of Death Metal,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'palm desert scene', 'punk blues', 'rock']",0.626,0.949,5.0,-3.94,0.0,0.0451,0.276,0.126,0.0989,0.967,158.516
2281,5D1oPeuU4sGUwI5obM4bKZ,Eagles Of Death Metal,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'palm desert scene', 'punk blues', 'rock']",0.548,0.944,9.0,-3.208,1.0,0.119,0.593,0.00155,0.103,0.901,173.869
2282,5qVPF3mjUkGSLda9ISeWjF,Eagles Of Death Metal,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'palm desert scene', 'punk blues', 'rock']",0.568,0.94,9.0,-4.536,1.0,0.0706,0.00849,4.48e-05,0.123,0.878,144.974
2283,7ssQxOFhJk4RGqTobVfjPN,Eagles Of Death Metal,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'palm desert scene', 'punk blues', 'rock']",0.622,0.802,0.0,-5.93,1.0,0.0309,0.122,0.000759,0.128,0.792,119.93
2284,2klwUeZrdp2FiAXloxjlOe,Eagles Of Death Metal,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'palm desert scene', 'punk blues', 'rock']",0.694,0.982,9.0,-4.013,0.0,0.137,0.281,0.0,0.156,0.602,126.16
2285,5TC5b2EcdLDYpT8xvR6FTw,Eagles Of Death Metal,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'palm desert scene', 'punk blues', 'rock']",0.261,0.755,7.0,-4.94,1.0,0.0912,0.00854,0.0122,0.0917,0.524,147.901
2286,0BKiemoTCgUdMtDGWhf0OL,The Delta Riggs,"['australian garage punk', 'australian indie']",0.712,0.577,10.0,-8.998,0.0,0.0497,0.00109,0.00593,0.129,0.57,109.942
2287,1crbFuCkGL4kXnAGd63RXq,Death Cab for Cutie,"['indie pop', 'indie rock', 'modern rock', 'washington indie']",0.579,0.662,9.0,-6.885,1.0,0.0245,0.000625,3.89e-06,0.117,0.574,102.951
2288,4mCF3EBgGPSqmEm205KBAV,Death Cab for Cutie,"['indie pop', 'indie rock', 'modern rock', 'washington indie']",0.642,0.339,3.0,-11.884,1.0,0.0291,0.81,0.000751,0.108,0.355,135.812
2289,45DElIx0dXqUH4A88yQFdE,Queens of the Stone Age,"['alternative metal', 'alternative rock', 'blues rock', 'modern rock', 'nu metal', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']",0.242,0.992,4.0,-3.9,0.0,0.0988,0.0148,0.113,0.833,0.374,159.37
2290,2HjukRh8jwoQm3MAuqwpib,HOMESHAKE,"['indie garage rock', 'montreal indie', 'quebec indie']",0.55,0.473,9.0,-8.931,0.0,0.032,0.294,0.505,0.087,0.299,85.514
2291,1LhMScqQCHh1u1CZA3PJTu,Wilco,"['alternative country', 'alternative rock', 'chicago indie', 'indie pop', 'indie rock', 'pop rock', 'roots rock']",0.376,0.537,7.0,-6.203,1.0,0.0272,0.0628,0.000149,0.107,0.349,73.604
2292,2UsREIjT72ZEZnhdvpyg7R,HOMESHAKE,"['indie garage rock', 'montreal indie', 'quebec indie']",0.529,0.644,5.0,-7.383,1.0,0.069,0.18,0.188,0.493,0.0682,57.107
2293,5Fk03RQDlxc1qWe0ySDohB,Eagles Of Death Metal,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'palm desert scene', 'punk blues', 'rock']",0.441,0.984,7.0,-4.374,1.0,0.0816,0.0093,0.000193,0.352,0.62,164.716
2294,33eG0IxBEVPQvErSHAIIC1,Eagles Of Death Metal,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'palm desert scene', 'punk blues', 'rock']",0.789,0.722,9.0,-6.253,0.0,0.0798,0.201,0.0137,0.47,0.552,131.938
2295,1gYzBM3cQPIayXOmDkVFl3,Eagles Of Death Metal,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'palm desert scene', 'punk blues', 'rock']",0.421,0.95,5.0,-3.477,0.0,0.0651,0.0249,0.0414,0.0989,0.912,166.238
2296,5ueRwqR8m87uOgENIUC5Y9,Eagles Of Death Metal,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'palm desert scene', 'punk blues', 'rock']",0.717,0.93,0.0,-4.525,1.0,0.0339,0.234,0.0174,0.0818,0.948,94.534
2297,4zq33O9ppRYusxVeO6NVJH,Eagles Of Death Metal,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'palm desert scene', 'punk blues', 'rock']",0.691,0.362,0.0,-8.992,1.0,0.0594,0.831,1.16e-05,0.1,0.26,98.078
2298,1vZtjVjaW86BJPzAmFncCp,Eagles Of Death Metal,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'palm desert scene', 'punk blues', 'rock']",0.472,0.99,5.0,-4.004,0.0,0.0743,0.0204,0.375,0.333,0.621,144.975
2299,5BLGQEidWE2MRtiEiXFkoX,The Voidz,['modern alternative rock'],0.396,0.868,3.0,-4.904,0.0,0.0398,0.0112,0.0202,0.366,0.747,88.099
2300,0bRXwKfigvpKZUurwqAlEh,Bill Withers,"['funk', 'quiet storm', 'soul']",0.692,0.651,9.0,-8.267,1.0,0.0324,0.292,0.00241,0.105,0.706,97.923
2301,5SFTZsHW3HdCp9f1zbzitS,XXXTENTACION,"['emo rap', 'miami hip hop']",0.708,0.235,11.0,-16.156,0.0,0.318,0.772,0.00238,0.103,0.169,139.998
2302,6ccbDtihsiqqviUM0YqbUu,Modest Mouse,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']",0.648,0.522,0.0,-4.787,1.0,0.0305,0.0063,0.00106,0.223,0.365,81.515
2303,5IPIpXq8znsSOybCsbd88v,Phosphorescent,"['alternative americana', 'chamber pop', 'indie folk', 'indie rock', 'new americana', 'stomp and holler', 'swedish americana']",0.331,0.288,1.0,-11.067,1.0,0.0311,0.943,0.00453,0.0756,0.097,130.752
2304,4kQQHnmIzEyQi64G96dKZb,The Arcs,"['double drumming', 'garage rock', 'indie rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",0.447,0.639,0.0,-11.062,1.0,0.115,0.0643,0.0216,0.158,0.563,141.78
2305,5gxRZUoun1qlxv1DUOmgL7,Spoon,"['alternative dance', 'alternative rock', 'austindie', 'indie rock', 'modern rock', 'pop rock', 'rock']",0.665,0.645,4.0,-7.949,0.0,0.0394,0.00491,0.000199,0.199,0.962,133.727
2306,0kQjr0GMEuELsHpmIC6Wr4,The Frights,"['indie garage rock', 'indie pop', 'indie surf', 'san diego indie', 'surf punk']",0.352,0.823,0.0,-8.035,1.0,0.0921,0.00465,0.143,0.139,0.446,204.936
2307,62JKrZgSOB9PyiwtHurRJ0,The Frights,"['indie garage rock', 'indie pop', 'indie surf', 'san diego indie', 'surf punk']",0.486,0.534,1.0,-9.278,1.0,0.0498,0.837,0.0,0.229,0.429,156.044
2308,7qu8bbYd447AiHOydbqe2c,The Frights,"['indie garage rock', 'indie pop', 'indie surf', 'san diego indie', 'surf punk']",0.616,0.682,2.0,-9.579,1.0,0.0463,0.00856,0.281,0.269,0.613,167.021
2309,5t5APjlpMcpwCaWeu8MZF6,Queens of the Stone Age,"['alternative metal', 'alternative rock', 'blues rock', 'modern rock', 'nu metal', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']",0.42,0.962,1.0,-5.045,1.0,0.0583,0.084,3.02e-06,0.634,0.659,174.038
2310,4R6TeOqny8vjpY0wFxubOP,The Frights,"['indie garage rock', 'indie pop', 'indie surf', 'san diego indie', 'surf punk']",0.379,0.912,1.0,-4.019,0.0,0.0617,0.00672,0.256,0.0797,0.649,124.209
2311,6pGGX8vnfvJRc1fZsqmUc5,Cage The Elephant,"['modern rock', 'punk blues', 'rock']",0.445,0.263,5.0,-12.276,1.0,0.0253,0.646,1.49e-06,0.868,0.188,77.086
2312,5YyetAy34sgROhslaW3BZc,Molotov,"['latin alternative', 'latin hip hop', 'latin rock', 'mexican hip hop', 'mexican rock', 'rock en espanol']",0.774,0.653,2.0,-4.304,1.0,0.0361,0.107,0.0,0.0609,0.845,95.009
2313,661Qirtu11PpGHhLOxJBFg,Cage The Elephant,"['modern rock', 'punk blues', 'rock']",0.574,0.628,11.0,-3.355,0.0,0.0481,0.13,0.0,0.275,0.479,147.696
2314,4sSWukSIqnxnUmvvA7ucFN,Cage The Elephant,"['modern rock', 'punk blues', 'rock']",0.405,0.751,5.0,-3.608,1.0,0.0392,0.377,0.0,0.0958,0.762,120.826
2315,4F96zM5ndY372n3lHwS5BZ,Molotov,"['latin alternative', 'latin hip hop', 'latin rock', 'mexican hip hop', 'mexican rock', 'rock en espanol']",0.827,0.792,10.0,-5.351,0.0,0.0935,0.0134,5.51e-06,0.0542,0.739,120.107
2316,7Bo0xLcXWx3pdhqwthqGaz,Sufjan Stevens,"['baroque pop', 'chamber pop', 'singer-songwriter']",0.579,0.463,7.0,-9.657,1.0,0.0303,0.585,0.0,0.0892,0.447,124.977
2317,5kCWUfblMC2xdBruW7PeuC,Crystal Castles,"['alternative dance', 'bitpop', 'digital hardcore', 'indietronica', 'neo-synthpop', 'new rave', 'nintendocore']",0.609,0.807,11.0,-5.405,0.0,0.0283,0.0376,0.204,0.13,0.203,125.906
2318,1gLJyv9IKK32JoAYf7rLra,Daddy Yankee,"['latin hip hop', 'reggaeton', 'urbano latino']",0.853,0.808,0.0,-6.494,1.0,0.0575,0.331,5.44e-06,0.0643,0.729,96.02
2319,35InpekRUU1txrK2GHnvSH,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",0.351,0.867,11.0,-4.737,0.0,0.162,0.036,0.0,0.106,0.45,169.598
2320,3lIxtCaROdRDuTnNBDm3n2,Gorillaz,['alternative hip hop'],0.726,0.815,11.0,-5.886,1.0,0.0313,0.00799,0.081,0.112,0.462,140.158
2321,2RCp9QBnFSxdKe8RD4xF8s,Gorillaz,['alternative hip hop'],0.781,0.98,0.0,-5.077,1.0,0.285,0.0549,2.74e-06,0.597,0.487,140.235
